Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
5/2/2007;16:56:00;0.544;0.000;243.900;2.200;0.000;0.000;0.000
5/2/2007;16:57:00;0.538;0.000;244.060;2.200;0.000;0.000;0.000
5/2/2007;16:58:00;0.538;0.000;244.390;2.200;0.000;0.000;0.000
5/2/2007;16:59:00;0.538;0.000;244.230;2.200;0.000;0.000;0.000
5/2/2007;17:00:00;0.538;0.000;244.380;2.200;0.000;0.000;0.000
5/2/2007;17:01:00;0.536;0.000;243.770;2.200;0.000;0.000;0.000
5/2/2007;17:02:00;0.536;0.000;243.960;2.200;0.000;0.000;0.000
5/2/2007;17:03:00;0.536;0.000;243.750;2.200;0.000;0.000;0.000
5/2/2007;17:04:00;0.538;0.000;244.050;2.200;0.000;0.000;0.000
5/2/2007;17:05:00;0.540;0.000;244.750;2.200;0.000;0.000;0.000
5/2/2007;17:06:00;0.538;0.000;244.200;2.200;0.000;0.000;0.000
5/2/2007;17:07:00;0.542;0.000;243.880;2.200;0.000;0.000;0.000
5/2/2007;17:08:00;0.542;0.000;243.270;2.200;0.000;0.000;0.000
5/2/2007;17:09:00;0.538;0.000;243.060;2.200;0.000;0.000;0.000
5/2/2007;17:10:00;0.532;0.000;242.800;2.200;0.000;0.000;0.000
5/2/2007;17:11:00;0.534;0.000;243.210;2.200;0.000;0.000;0.000
5/2/2007;17:12:00;0.534;0.000;243.480;2.200;0.000;0.000;0.000
5/2/2007;17:13:00;0.534;0.000;243.320;2.200;0.000;0.000;0.000
5/2/2007;17:14:00;0.576;0.000;242.290;2.400;0.000;0.000;0.000
5/2/2007;17:15:00;0.640;0.122;242.170;2.600;0.000;0.000;0.000
5/2/2007;17:16:00;0.640;0.126;242.760;2.600;0.000;0.000;0.000
5/2/2007;17:17:00;0.634;0.122;242.140;2.600;0.000;0.000;0.000
5/2/2007;17:18:00;0.638;0.128;243.180;2.600;0.000;0.000;0.000
5/2/2007;17:19:00;0.634;0.124;242.680;2.600;0.000;0.000;0.000
5/2/2007;17:20:00;0.634;0.128;243.080;2.600;0.000;0.000;0.000
5/2/2007;17:21:00;0.636;0.130;243.650;2.600;0.000;0.000;0.000
5/2/2007;17:22:00;0.634;0.130;243.600;2.600;0.000;0.000;0.000
5/2/2007;17:23:00;0.632;0.128;243.300;2.600;0.000;0.000;0.000
5/2/2007;17:24:00;0.638;0.134;244.250;2.600;0.000;0.000;0.000
5/2/2007;17:25:00;0.752;0.188;243.380;3.200;0.000;0.000;0.000
5/2/2007;17:26:00;0.710;0.232;242.910;3.000;0.000;0.000;0.000
5/2/2007;17:27:00;0.966;0.222;241.910;4.000;0.000;0.000;0.000
5/2/2007;17:28:00;0.994;0.222;242.060;4.200;0.000;0.000;0.000
5/2/2007;17:29:00;0.922;0.118;242.020;3.800;0.000;0.000;0.000
5/2/2007;17:30:00;0.898;0.088;242.100;3.600;0.000;0.000;0.000
5/2/2007;17:31:00;0.898;0.088;242.470;3.600;0.000;0.000;0.000
5/2/2007;17:32:00;0.898;0.090;242.730;3.600;0.000;0.000;0.000
5/2/2007;17:33:00;0.898;0.092;242.860;3.600;0.000;0.000;0.000
5/2/2007;17:34:00;0.896;0.090;242.670;3.600;0.000;0.000;0.000
5/2/2007;17:35:00;0.894;0.088;242.300;3.600;0.000;0.000;0.000
5/2/2007;17:36:00;0.892;0.088;242.240;3.600;0.000;0.000;0.000
5/2/2007;17:37:00;0.870;0.054;242.300;3.600;0.000;0.000;0.000
5/2/2007;17:38:00;0.826;0.000;242.450;3.400;0.000;0.000;0.000
5/2/2007;17:39:00;0.824;0.000;242.210;3.400;0.000;0.000;0.000
5/2/2007;17:40:00;0.822;0.000;241.840;3.400;0.000;0.000;0.000
5/2/2007;17:41:00;0.820;0.000;241.560;3.400;0.000;0.000;0.000
5/2/2007;17:42:00;0.820;0.000;241.470;3.400;0.000;0.000;0.000
5/2/2007;17:43:00;0.816;0.000;240.690;3.400;0.000;0.000;0.000
5/2/2007;17:44:00;0.882;0.000;241.340;3.600;0.000;0.000;0.000
5/2/2007;17:45:00;0.882;0.000;240.580;3.600;0.000;0.000;0.000
5/2/2007;17:46:00;0.882;0.000;240.760;3.600;0.000;0.000;0.000
5/2/2007;17:47:00;0.882;0.000;240.700;3.600;0.000;0.000;0.000
5/2/2007;17:48:00;0.880;0.000;240.360;3.600;0.000;0.000;0.000
5/2/2007;17:49:00;0.880;0.000;240.580;3.600;0.000;0.000;0.000
5/2/2007;17:50:00;0.884;0.000;241.070;3.600;0.000;0.000;0.000
5/2/2007;17:51:00;0.880;0.000;240.610;3.600;0.000;0.000;0.000
5/2/2007;17:52:00;0.888;0.000;240.820;3.600;0.000;0.000;0.000
5/2/2007;17:53:00;0.930;0.000;239.880;3.800;0.000;0.000;0.000
5/2/2007;17:54:00;0.994;0.108;239.950;4.200;0.000;0.000;0.000
5/2/2007;17:55:00;0.988;0.106;239.590;4.000;0.000;0.000;0.000
5/2/2007;17:56:00;0.984;0.104;239.430;4.000;0.000;0.000;0.000
5/2/2007;17:57:00;0.984;0.106;239.720;4.000;0.000;0.000;0.000
5/2/2007;17:58:00;0.982;0.108;240.410;4.000;0.000;0.000;0.000
5/2/2007;17:59:00;1.032;0.104;239.900;4.200;0.000;0.000;0.000
5/2/2007;18:00:00;1.498;0.236;238.780;6.400;0.000;0.000;0.000
5/2/2007;18:01:00;1.040;0.110;239.520;4.400;0.000;0.000;0.000
5/2/2007;18:02:00;0.972;0.106;239.920;4.000;0.000;0.000;0.000
5/2/2007;18:03:00;0.970;0.104;239.860;4.000;0.000;0.000;0.000
5/2/2007;18:04:00;0.970;0.106;239.850;4.000;0.000;0.000;0.000
5/2/2007;18:05:00;0.968;0.104;239.710;4.000;0.000;0.000;0.000
5/2/2007;18:06:00;1.030;0.100;238.390;4.400;0.000;0.000;0.000
5/2/2007;18:07:00;1.418;0.100;237.510;6.000;0.000;0.000;0.000
5/2/2007;18:08:00;1.356;0.000;238.170;5.600;0.000;0.000;0.000
5/2/2007;18:09:00;1.202;0.000;238.280;5.200;0.000;0.000;0.000
5/2/2007;18:10:00;0.610;0.000;238.760;2.600;0.000;0.000;0.000
5/2/2007;18:11:00;0.602;0.000;238.360;2.400;0.000;0.000;0.000
5/2/2007;18:12:00;0.632;0.000;238.770;2.600;0.000;0.000;0.000
5/2/2007;18:13:00;0.678;0.078;238.560;2.800;0.000;0.000;0.000
5/2/2007;18:14:00;0.676;0.078;238.530;2.800;0.000;0.000;0.000
5/2/2007;18:15:00;0.676;0.076;238.070;2.800;0.000;0.000;0.000
5/2/2007;18:16:00;0.670;0.076;238.000;2.800;0.000;0.000;0.000
5/2/2007;18:17:00;0.670;0.078;238.780;2.800;0.000;0.000;0.000
5/2/2007;18:18:00;0.668;0.078;238.540;2.800;0.000;0.000;0.000
5/2/2007;18:19:00;0.660;0.072;236.990;2.800;0.000;0.000;0.000
5/2/2007;18:20:00;0.694;0.098;237.790;3.000;0.000;0.000;0.000
5/2/2007;18:21:00;0.738;0.190;236.770;3.200;0.000;0.000;0.000
5/2/2007;18:22:00;0.738;0.194;237.550;3.200;0.000;2.000;0.000
5/2/2007;18:23:00;0.590;0.202;239.020;2.600;0.000;1.000;0.000
5/2/2007;18:24:00;0.542;0.162;238.450;2.400;0.000;2.000;0.000
5/2/2007;18:25:00;0.498;0.098;238.560;2.000;0.000;1.000;0.000
5/2/2007;18:26:00;0.526;0.098;237.870;2.400;0.000;1.000;0.000
5/2/2007;18:27:00;0.448;0.096;237.300;2.000;0.000;2.000;0.000
5/2/2007;18:28:00;0.574;0.090;236.750;2.400;0.000;1.000;0.000
5/2/2007;18:29:00;0.612;0.088;236.590;2.600;0.000;1.000;0.000
5/2/2007;18:30:00;0.616;0.092;237.410;2.600;0.000;2.000;0.000
5/2/2007;18:31:00;0.618;0.094;238.160;2.600;0.000;1.000;0.000
5/2/2007;18:32:00;0.616;0.094;238.060;2.600;0.000;2.000;0.000
5/2/2007;18:33:00;0.768;0.226;238.490;3.400;0.000;1.000;0.000
5/2/2007;18:34:00;0.830;0.222;238.490;3.600;0.000;1.000;0.000
5/2/2007;18:35:00;0.784;0.226;238.820;3.400;0.000;2.000;0.000
5/2/2007;18:36:00;1.230;0.224;238.160;5.400;0.000;1.000;0.000
5/2/2007;18:37:00;1.520;0.218;237.100;6.400;0.000;1.000;0.000
5/2/2007;18:38:00;1.518;0.218;237.030;6.400;0.000;1.000;0.000
5/2/2007;18:39:00;1.520;0.220;237.590;6.400;0.000;2.000;0.000
5/2/2007;18:40:00;1.514;0.218;237.150;6.400;0.000;1.000;0.000
5/2/2007;18:41:00;1.514;0.218;237.380;6.400;0.000;1.000;0.000
5/2/2007;18:42:00;1.542;0.220;237.800;6.400;0.000;1.000;0.000
5/2/2007;18:43:00;1.600;0.218;237.420;6.800;0.000;2.000;0.000
5/2/2007;18:44:00;1.744;0.214;237.270;7.400;0.000;1.000;0.000
5/2/2007;18:45:00;1.540;0.216;236.650;6.600;0.000;1.000;0.000
5/2/2007;18:46:00;1.296;0.220;237.060;5.400;0.000;1.000;0.000
5/2/2007;18:47:00;1.256;0.268;237.490;5.400;0.000;1.000;0.000
5/2/2007;18:48:00;1.026;0.116;238.240;4.200;0.000;2.000;0.000
5/2/2007;18:49:00;0.986;0.102;238.920;4.000;0.000;1.000;0.000
5/2/2007;18:50:00;0.986;0.102;238.900;4.000;0.000;1.000;0.000
5/2/2007;18:51:00;1.246;0.096;238.270;5.200;0.000;1.000;0.000
5/2/2007;18:52:00;1.270;0.094;237.920;5.200;0.000;1.000;0.000
5/2/2007;18:53:00;1.210;0.000;238.100;5.000;0.000;0.000;0.000
5/2/2007;18:54:00;1.210;0.000;238.690;5.000;0.000;0.000;0.000
5/2/2007;18:55:00;1.212;0.000;239.060;5.000;0.000;0.000;0.000
5/2/2007;18:56:00;1.212;0.000;239.130;5.000;0.000;0.000;0.000
5/2/2007;18:57:00;1.208;0.000;238.500;5.000;0.000;0.000;0.000
5/2/2007;18:58:00;1.198;0.000;237.890;5.000;0.000;0.000;0.000
5/2/2007;18:59:00;1.188;0.000;236.840;5.000;0.000;0.000;0.000
5/2/2007;19:00:00;1.274;0.070;236.650;5.400;0.000;0.000;0.000
5/2/2007;19:01:00;1.258;0.072;236.470;5.200;0.000;0.000;0.000
5/2/2007;19:02:00;1.262;0.072;236.640;5.200;0.000;0.000;0.000
5/2/2007;19:03:00;1.260;0.072;236.480;5.200;0.000;0.000;0.000
5/2/2007;19:04:00;1.258;0.070;236.130;5.200;0.000;0.000;0.000
5/2/2007;19:05:00;1.148;0.076;236.620;4.800;0.000;0.000;0.000
5/2/2007;19:06:00;1.258;0.076;236.900;5.200;0.000;0.000;0.000
5/2/2007;19:07:00;1.268;0.076;237.420;5.200;0.000;0.000;0.000
5/2/2007;19:08:00;1.308;0.076;237.550;5.400;0.000;0.000;0.000
5/2/2007;19:09:00;1.172;0.080;238.090;5.000;0.000;0.000;0.000
5/2/2007;19:10:00;1.132;0.080;238.100;4.800;0.000;0.000;0.000
5/2/2007;19:11:00;1.314;0.076;237.880;5.400;0.000;0.000;0.000
5/2/2007;19:12:00;1.344;0.104;238.030;5.600;0.000;0.000;0.000
5/2/2007;19:13:00;1.422;0.102;237.920;6.000;0.000;0.000;0.000
5/2/2007;19:14:00;1.428;0.176;238.090;6.000;0.000;0.000;0.000
5/2/2007;19:15:00;1.588;0.310;238.390;6.800;0.000;0.000;0.000
5/2/2007;19:16:00;2.228;0.314;237.980;9.600;0.000;0.000;0.000
5/2/2007;19:17:00;2.766;0.312;236.690;11.600;0.000;0.000;0.000
5/2/2007;19:18:00;3.000;0.300;235.240;12.800;0.000;0.000;0.000
5/2/2007;19:19:00;3.144;0.292;234.540;13.400;0.000;0.000;0.000
5/2/2007;19:20:00;2.914;0.280;234.550;12.400;0.000;0.000;0.000
5/2/2007;19:21:00;2.792;0.274;235.020;11.800;0.000;1.000;0.000
5/2/2007;19:22:00;2.748;0.274;234.970;11.600;0.000;1.000;0.000
5/2/2007;19:23:00;2.754;0.276;235.580;11.600;0.000;1.000;0.000
5/2/2007;19:24:00;4.466;0.262;234.230;19.400;0.000;27.000;0.000
5/2/2007;19:25:00;4.920;0.260;234.650;21.000;0.000;37.000;0.000
5/2/2007;19:26:00;4.958;0.268;235.510;21.000;0.000;38.000;0.000
5/2/2007;19:27:00;4.946;0.264;235.020;21.000;0.000;37.000;0.000
5/2/2007;19:28:00;5.076;0.146;234.280;21.600;0.000;37.000;0.000
5/2/2007;19:29:00;5.158;0.140;234.060;22.000;0.000;37.000;0.000
5/2/2007;19:30:00;5.144;0.138;233.710;22.000;0.000;37.000;0.000
5/2/2007;19:31:00;5.326;0.126;233.520;22.800;0.000;36.000;0.000
5/2/2007;19:32:00;5.334;0.126;235.080;22.600;0.000;38.000;0.000
5/2/2007;19:33:00;4.900;0.126;234.260;20.800;0.000;37.000;0.000
5/2/2007;19:34:00;4.802;0.126;233.870;20.400;0.000;36.000;0.000
5/2/2007;19:35:00;3.234;0.136;235.830;14.200;0.000;13.000;0.000
5/2/2007;19:36:00;2.612;0.120;236.890;11.000;0.000;1.000;0.000
5/2/2007;19:37:00;2.272;0.128;237.480;9.600;0.000;1.000;0.000
5/2/2007;19:38:00;2.016;0.166;237.940;8.400;0.000;1.000;0.000
5/2/2007;19:39:00;1.764;0.172;238.070;7.400;0.000;0.000;0.000
5/2/2007;19:40:00;0.960;0.134;238.010;4.000;0.000;1.000;0.000
5/2/2007;19:41:00;0.978;0.132;238.090;4.000;0.000;1.000;0.000
5/2/2007;19:42:00;0.996;0.128;238.250;4.200;0.000;2.000;0.000
5/2/2007;19:43:00;1.070;0.208;238.850;4.600;0.000;1.000;0.000
5/2/2007;19:44:00;1.056;0.274;239.880;4.400;0.000;1.000;0.000
5/2/2007;19:45:00;1.340;0.382;238.580;6.400;0.000;1.000;0.000
5/2/2007;19:46:00;2.166;0.488;237.310;10.000;0.000;0.000;0.000
5/2/2007;19:47:00;1.894;0.384;237.820;8.800;0.000;1.000;0.000
5/2/2007;19:48:00;1.054;0.242;239.970;4.400;0.000;1.000;0.000
5/2/2007;19:49:00;1.080;0.242;241.020;4.600;0.000;1.000;0.000
5/2/2007;19:50:00;1.074;0.240;240.530;4.600;0.000;2.000;0.000
5/2/2007;19:51:00;1.084;0.264;241.710;4.600;0.000;1.000;0.000
5/2/2007;19:52:00;1.284;0.398;240.810;5.600;0.000;3.000;0.000
5/2/2007;19:53:00;1.406;0.452;240.330;6.000;0.000;5.000;0.000
5/2/2007;19:54:00;1.366;0.450;241.510;5.800;0.000;4.000;0.000
5/2/2007;19:55:00;1.360;0.450;241.500;5.800;0.000;5.000;0.000
5/2/2007;19:56:00;1.066;0.266;242.330;4.600;0.000;3.000;0.000
5/2/2007;19:57:00;0.780;0.154;242.550;3.200;0.000;1.000;0.000
5/2/2007;19:58:00;0.742;0.116;241.670;3.000;0.000;0.000;0.000
5/2/2007;19:59:00;0.738;0.116;241.290;3.000;0.000;0.000;0.000
5/2/2007;20:00:00;0.744;0.114;240.250;3.200;0.000;0.000;0.000
5/2/2007;20:01:00;0.926;0.142;241.870;4.000;0.000;0.000;0.000
5/2/2007;20:02:00;0.934;0.146;242.800;4.000;0.000;0.000;0.000
5/2/2007;20:03:00;0.936;0.150;243.600;4.000;0.000;0.000;0.000
5/2/2007;20:04:00;0.938;0.154;244.170;4.000;0.000;0.000;0.000
5/2/2007;20:05:00;0.880;0.160;244.060;3.800;0.000;0.000;0.000
5/2/2007;20:06:00;0.828;0.154;243.010;3.400;0.000;0.000;0.000
5/2/2007;20:07:00;0.756;0.046;242.420;3.200;0.000;0.000;0.000
5/2/2007;20:08:00;0.732;0.000;242.620;3.000;0.000;0.000;0.000
5/2/2007;20:09:00;0.738;0.000;242.500;3.000;0.000;0.000;0.000
5/2/2007;20:10:00;0.760;0.000;242.250;3.200;0.000;0.000;0.000
5/2/2007;20:11:00;0.756;0.000;242.270;3.200;0.000;0.000;0.000
5/2/2007;20:12:00;0.982;0.000;242.800;4.000;0.000;0.000;0.000
5/2/2007;20:13:00;1.048;0.000;242.220;4.200;0.000;0.000;0.000
5/2/2007;20:14:00;1.354;0.000;242.140;5.800;0.000;0.000;0.000
5/2/2007;20:15:00;2.630;0.000;241.340;10.800;0.000;0.000;18.000
5/2/2007;20:16:00;2.606;0.000;241.380;10.800;0.000;0.000;18.000
5/2/2007;20:17:00;2.608;0.000;241.020;10.800;0.000;0.000;18.000
5/2/2007;20:18:00;2.694;0.000;241.380;11.200;0.000;0.000;19.000
5/2/2007;20:19:00;2.648;0.000;240.860;11.000;0.000;0.000;17.000
5/2/2007;20:20:00;2.658;0.000;239.380;11.000;0.000;0.000;18.000
5/2/2007;20:21:00;3.254;0.000;239.350;14.000;0.000;0.000;18.000
5/2/2007;20:22:00;4.382;0.062;238.810;18.200;0.000;0.000;17.000
5/2/2007;20:23:00;3.320;0.052;240.270;13.800;0.000;0.000;18.000
5/2/2007;20:24:00;3.684;0.000;241.190;15.600;0.000;3.000;18.000
5/2/2007;20:25:00;5.816;0.088;238.670;24.200;0.000;37.000;17.000
5/2/2007;20:26:00;5.154;0.122;238.430;22.000;0.000;27.000;18.000
5/2/2007;20:27:00;5.426;0.112;237.870;22.800;0.000;37.000;17.000
5/2/2007;20:28:00;4.570;0.134;238.760;19.400;0.000;30.000;18.000
5/2/2007;20:29:00;4.980;0.124;238.620;20.800;0.000;34.000;17.000
5/2/2007;20:30:00;4.870;0.134;237.070;20.400;0.000;36.000;17.000
5/2/2007;20:31:00;4.944;0.184;237.740;20.800;0.000;36.000;18.000
5/2/2007;20:32:00;4.994;0.266;237.720;21.000;0.000;37.000;17.000
5/2/2007;20:33:00;5.302;0.242;237.050;22.400;0.000;35.000;17.000
5/2/2007;20:34:00;4.740;0.272;238.260;19.800;0.000;37.000;18.000
5/2/2007;20:35:00;4.652;0.238;235.980;19.600;0.000;36.000;17.000
5/2/2007;20:36:00;4.656;0.254;235.920;19.600;0.000;35.000;17.000
5/2/2007;20:37:00;4.628;0.232;235.480;19.600;0.000;36.000;17.000
5/2/2007;20:38:00;4.650;0.224;236.420;19.600;0.000;36.000;17.000
5/2/2007;20:39:00;4.598;0.140;236.570;19.400;0.000;35.000;17.000
5/2/2007;20:40:00;4.582;0.164;237.500;19.200;0.000;37.000;17.000
5/2/2007;20:41:00;4.542;0.140;236.730;19.200;0.000;35.000;18.000
5/2/2007;20:42:00;4.612;0.162;237.610;19.400;0.000;37.000;17.000
5/2/2007;20:43:00;4.612;0.146;238.120;19.200;0.000;36.000;17.000
5/2/2007;20:44:00;4.584;0.162;237.560;19.200;0.000;36.000;18.000
5/2/2007;20:45:00;4.590;0.154;237.430;19.200;0.000;36.000;17.000
5/2/2007;20:46:00;4.598;0.182;237.700;19.200;0.000;38.000;17.000
5/2/2007;20:47:00;4.454;0.136;238.190;18.600;0.000;36.000;18.000
5/2/2007;20:48:00;3.942;0.154;237.550;16.800;0.000;18.000;17.000
5/2/2007;20:49:00;4.462;0.126;236.720;18.800;0.000;35.000;17.000
5/2/2007;20:50:00;4.610;0.150;237.290;19.400;0.000;37.000;17.000
5/2/2007;20:51:00;4.646;0.132;238.130;19.600;0.000;36.000;18.000
5/2/2007;20:52:00;3.650;0.184;240.020;15.200;0.000;18.000;17.000
5/2/2007;20:53:00;5.734;0.162;238.300;24.200;0.000;36.000;18.000
5/2/2007;20:54:00;4.430;0.162;239.750;18.600;0.000;36.000;17.000
5/2/2007;20:55:00;3.452;0.156;240.600;14.400;0.000;18.000;18.000
5/2/2007;20:56:00;4.630;0.152;239.160;19.200;0.000;38.000;18.000
5/2/2007;20:57:00;4.164;0.146;240.660;17.400;0.000;30.000;17.000
5/2/2007;20:58:00;3.932;0.172;241.500;16.400;0.000;23.000;18.000
5/2/2007;20:59:00;4.544;0.140;239.920;19.000;0.000;36.000;18.000
5/2/2007;21:00:00;3.456;0.174;240.810;14.400;0.000;19.000;18.000
5/2/2007;21:01:00;4.594;0.132;238.440;19.200;0.000;36.000;17.000
5/2/2007;21:02:00;3.682;0.156;238.500;15.600;0.000;23.000;18.000
5/2/2007;21:03:00;4.470;0.136;237.610;19.000;0.000;29.000;17.000
5/2/2007;21:04:00;4.428;0.162;237.920;18.600;0.000;25.000;17.000
5/2/2007;21:05:00;4.246;0.108;237.990;18.000;0.000;26.000;18.000
5/2/2007;21:06:00;4.328;0.128;238.440;18.200;0.000;28.000;17.000
5/2/2007;21:07:00;3.880;0.108;239.370;16.600;0.000;21.000;18.000
5/2/2007;21:08:00;3.854;0.140;239.730;16.200;0.000;28.000;17.000
5/2/2007;21:09:00;3.504;0.118;240.200;15.000;0.000;21.000;18.000
5/2/2007;21:10:00;3.670;0.152;239.730;15.400;0.000;26.000;17.000
5/2/2007;21:11:00;3.874;0.312;239.070;16.600;0.000;23.000;18.000
5/2/2007;21:12:00;3.690;0.368;238.930;15.600;0.000;23.000;18.000
5/2/2007;21:13:00;3.812;0.334;237.710;16.400;0.000;22.000;17.000
5/2/2007;21:14:00;3.702;0.360;238.070;15.800;0.000;25.000;17.000
5/2/2007;21:15:00;2.426;0.364;240.320;10.200;0.000;7.000;18.000
5/2/2007;21:16:00;2.396;0.390;240.650;10.000;0.000;5.000;18.000
5/2/2007;21:17:00;2.360;0.370;240.760;9.800;0.000;4.000;17.000
5/2/2007;21:18:00;2.398;0.392;240.870;10.000;0.000;5.000;18.000
5/2/2007;21:19:00;2.416;0.374;241.140;10.200;0.000;4.000;18.000
5/2/2007;21:20:00;2.498;0.388;240.510;10.400;0.000;6.000;18.000
5/2/2007;21:21:00;2.336;0.364;239.940;9.800;0.000;4.000;17.000
5/2/2007;21:22:00;2.386;0.394;241.200;10.000;0.000;5.000;18.000
5/2/2007;21:23:00;2.182;0.330;240.800;9.000;0.000;2.000;18.000
5/2/2007;21:24:00;2.110;0.264;240.550;8.800;0.000;1.000;18.000
5/2/2007;21:25:00;2.046;0.148;240.360;8.400;0.000;2.000;17.000
5/2/2007;21:26:00;2.040;0.080;239.290;8.400;0.000;1.000;18.000
5/2/2007;21:27:00;2.038;0.082;239.880;8.400;0.000;1.000;18.000
5/2/2007;21:28:00;2.002;0.086;240.110;8.200;0.000;2.000;17.000
5/2/2007;21:29:00;2.032;0.080;239.840;8.400;0.000;1.000;18.000
5/2/2007;21:30:00;1.994;0.084;239.550;8.200;0.000;1.000;17.000
5/2/2007;21:31:00;1.978;0.082;239.630;8.200;0.000;2.000;18.000
5/2/2007;21:32:00;2.008;0.088;239.980;8.400;0.000;1.000;18.000
5/2/2007;21:33:00;1.984;0.082;239.950;8.200;0.000;1.000;17.000
5/2/2007;21:34:00;2.094;0.082;238.960;8.800;0.000;2.000;18.000
5/2/2007;21:35:00;1.978;0.082;239.750;8.200;0.000;1.000;17.000
5/2/2007;21:36:00;2.006;0.088;240.270;8.200;0.000;1.000;18.000
5/2/2007;21:37:00;1.988;0.084;240.460;8.200;0.000;1.000;18.000
5/2/2007;21:38:00;2.098;0.000;241.150;8.600;0.000;2.000;18.000
5/2/2007;21:39:00;1.946;0.000;242.190;8.000;0.000;0.000;18.000
5/2/2007;21:40:00;1.974;0.000;242.800;8.000;0.000;0.000;18.000
5/2/2007;21:41:00;1.956;0.000;243.050;8.000;0.000;0.000;18.000
5/2/2007;21:42:00;1.970;0.000;242.620;8.000;0.000;0.000;18.000
5/2/2007;21:43:00;1.946;0.000;242.310;8.000;0.000;0.000;18.000
5/2/2007;21:44:00;2.024;0.000;242.510;8.400;0.000;1.000;18.000
5/2/2007;21:45:00;2.014;0.000;243.050;8.200;0.000;0.000;18.000
5/2/2007;21:46:00;1.980;0.000;243.290;8.000;0.000;0.000;18.000
5/2/2007;21:47:00;1.348;0.000;243.560;6.000;0.000;0.000;9.000
5/2/2007;21:48:00;0.948;0.000;243.970;4.000;0.000;0.000;0.000
5/2/2007;21:49:00;0.872;0.000;244.230;3.600;0.000;0.000;0.000
5/2/2007;21:50:00;0.966;0.066;244.500;4.000;0.000;0.000;0.000
5/2/2007;21:51:00;1.040;0.122;244.130;4.400;0.000;0.000;0.000
5/2/2007;21:52:00;1.056;0.126;244.350;4.400;0.000;1.000;0.000
5/2/2007;21:53:00;0.978;0.124;244.360;4.000;0.000;0.000;0.000
5/2/2007;21:54:00;1.070;0.120;243.260;4.400;0.000;0.000;0.000
5/2/2007;21:55:00;0.980;0.118;243.180;4.000;0.000;0.000;0.000
5/2/2007;21:56:00;0.960;0.108;240.480;4.000;0.000;0.000;0.000
5/2/2007;21:57:00;0.964;0.110;240.920;4.000;0.000;1.000;0.000
5/2/2007;21:58:00;1.098;0.138;240.680;4.600;0.000;0.000;0.000
5/2/2007;21:59:00;1.028;0.192;240.240;4.400;0.000;0.000;0.000
5/2/2007;22:00:00;1.142;0.188;240.170;5.000;0.000;0.000;0.000
5/2/2007;22:01:00;1.606;0.192;240.690;6.600;0.000;0.000;0.000
5/2/2007;22:02:00;1.574;0.188;240.870;6.600;0.000;0.000;0.000
5/2/2007;22:03:00;1.592;0.194;241.150;6.600;0.000;1.000;0.000
5/2/2007;22:04:00;1.370;0.192;241.300;5.800;0.000;0.000;0.000
5/2/2007;22:05:00;0.878;0.084;241.730;3.600;0.000;0.000;0.000
5/2/2007;22:06:00;1.486;0.058;241.940;6.000;0.000;0.000;0.000
5/2/2007;22:07:00;1.084;0.066;241.790;4.600;0.000;0.000;0.000
5/2/2007;22:08:00;1.052;0.058;241.220;4.400;0.000;0.000;0.000
5/2/2007;22:09:00;1.384;0.056;240.080;5.800;0.000;1.000;0.000
5/2/2007;22:10:00;0.800;0.060;241.070;3.200;0.000;0.000;0.000
5/2/2007;22:11:00;1.276;0.000;240.490;5.400;0.000;0.000;0.000
5/2/2007;22:12:00;0.912;0.046;240.580;4.000;0.000;0.000;0.000
5/2/2007;22:13:00;0.954;0.000;241.960;4.000;0.000;0.000;0.000
5/2/2007;22:14:00;1.306;0.046;241.930;5.400;0.000;0.000;0.000
5/2/2007;22:15:00;0.732;0.000;242.410;3.000;0.000;1.000;0.000
5/2/2007;22:16:00;1.044;0.000;242.060;4.400;0.000;0.000;0.000
5/2/2007;22:17:00;1.156;0.000;241.760;5.000;0.000;0.000;0.000
5/2/2007;22:18:00;0.720;0.000;242.130;3.000;0.000;0.000;0.000
5/2/2007;22:19:00;1.220;0.000;241.200;5.200;0.000;0.000;0.000
5/2/2007;22:20:00;0.906;0.046;240.950;4.000;0.000;0.000;0.000
5/2/2007;22:21:00;0.776;0.000;240.800;3.200;0.000;1.000;0.000
5/2/2007;22:22:00;1.686;0.000;241.330;7.000;0.000;1.000;0.000
5/2/2007;22:23:00;1.440;0.000;243.030;5.800;0.000;3.000;0.000
5/2/2007;22:24:00;1.582;0.048;243.240;6.600;0.000;4.000;0.000
5/2/2007;22:25:00;1.860;0.000;242.500;7.600;0.000;4.000;0.000
5/2/2007;22:26:00;1.398;0.048;242.840;5.600;0.000;3.000;0.000
5/2/2007;22:27:00;1.896;0.000;242.200;7.800;0.000;4.000;0.000
5/2/2007;22:28:00;1.608;0.046;242.770;6.600;0.000;4.000;0.000
5/2/2007;22:29:00;1.516;0.080;242.420;6.200;0.000;3.000;0.000
5/2/2007;22:30:00;2.074;0.144;241.770;8.600;0.000;3.000;0.000
5/2/2007;22:31:00;1.046;0.112;242.690;4.400;0.000;0.000;0.000
5/2/2007;22:32:00;0.956;0.112;242.930;4.000;0.000;0.000;0.000
5/2/2007;22:33:00;1.248;0.116;243.270;5.200;0.000;0.000;0.000
5/2/2007;22:34:00;0.740;0.140;243.660;3.000;0.000;1.000;0.000
